column1,column2,column3,column4,category,value
137.04556369017877,157.93970142849582,10,12.016161559590829,Cat3,890
99.73005550524132,131.74155510017522,13,37.317445388906464,Cat2,792
78.84578142088199,99.6391432906278,17,10.48622633791397,Cat2,11
116.45089824206377,111.07271018752624,17,24.699292636551917,Cat2,329
75.58312700057955,143.84035565445276,13,5.330328187891672,Cat1,12
104.1772719000951,45.690948266259745,14,3.9462174564093857,Cat2,35
60.80659752240449,199.26678321134838,21,69.54139846435979,Cat2,447
73.43627902203139,194.9586324293566,13,62.41859419266655,Cat1,452
103.93722471738246,130.06513726938738,13,54.61315021115156,Cat3,740
114.76933159990821,39.908490185829024,17,24.549644716305878,Cat2,220
103.4273656237994,136.04564848625827,13,41.29144542483952,Cat2,441
97.68703435223519,14.439681795835169,14,1.7883919235107477,Cat3,653
93.97792608821422,6.130500441161213,21,10.191276459839404,Cat3,535
70.42956019265145,51.53657770224274,10,9.411124553159263,Cat1,595
85.60311583210583,92.52459134786326,17,25.240687387883604,Cat2,229
90.78722458080425,173.6545010816761,13,10.999774647059441,Cat2,935
121.1424445243783,145.4338139532616,14,4.0190935815176365,Cat1,344
106.87236579136923,148.5413042399962,17,22.6874299278227,Cat3,80
64.73919689274533,85.09866688961507,13,42.101870701412594,Cat1,353
106.4816793878959,69.18699850939258,17,12.036666767905583,Cat3,396
92.29835439167367,74.20775259692054,15,3.5468297964497824,Cat1,290
86.46155999388083,197.52991274721157,14,5.475308578973396,Cat3,455
112.23352577681736,8.021838282496496,10,6.778271897010876,Cat1,843
120.61999044991902,173.40629922448971,18,8.913216472920421,Cat3,671
118.62560238232398,115.73508171447868,13,25.73614074251857,Cat3,989
83.21564953554723,87.7230838379181,16,22.96643102985132,Cat3,128
93.81575248297571,145.0515320830273,25,29.77475786528557,Cat3,702
106.62526862807128,97.33378828494057,14,11.255102873625253,Cat3,909
119.51090254244718,174.68464761633211,15,43.43144856104878,Cat2,543
90.4165152430942,180.1403728022517,16,5.706655657057175,Cat3,898
96.28682046672365,84.34418537469108,14,15.826749950174523,Cat2,359
77.87330051987944,55.36555944701031,12,40.353564242658656,Cat3,527
76.07586751838659,118.47006571867244,7,4.966110757169527,Cat2,313
116.25051644788397,182.4726691233382,16,2.9095005824264444,Cat2,75
127.12480057141646,42.132437801133314,16,53.786109397216094,Cat1,546
98.55979756839332,124.59331671269655,14,10.499105200566648,Cat3,871
120.07065795784048,126.31204401850411,15,28.790053817702287,Cat1,196
107.23272050095268,146.6226044830562,16,0.6418853688194435,Cat1,843
87.09760490789752,26.31353702545196,16,29.283356146913302,Cat3,29
107.22791211016828,143.16499293641772,14,9.498637215665727,Cat1,706
130.76073132931938,181.8065041331282,15,1.4338657751348092,Cat3,16
99.28347921780097,35.93662177404839,21,23.528213911858252,Cat1,423
131.29287311628013,47.50866498477553,15,6.887376453473827,Cat3,589
47.60509791820511,194.27901880832792,10,12.226898557873756,Cat3,805
116.43805008750448,36.19539054189795,10,2.1003281501679236,Cat3,593
101.74094136476343,170.8770186739158,23,3.97967836108368,Cat2,405
94.01985299068265,98.45557128960695,15,8.844736185337645,Cat1,940
101.83521553071004,49.44621488063541,16,2.3511607322416923,Cat2,636
60.248621707982146,174.14998025450228,12,60.429218247756225,Cat1,531
95.60656224324975,89.0610510005331,18,0.15163501480968355,Cat1,967
107.14225143023492,102.96347078593804,15,16.534441412795637,Cat1,614
129.55788089483033,71.84667387995314,16,3.2882622693267103,Cat2,904
89.63459563452705,118.59017028698548,19,9.192642183282233,Cat1,77
83.83012794213624,32.70477451700455,11,65.11238430656529,Cat2,229
89.96485912830927,78.21630733035214,20,4.409318750310138,Cat3,962
118.30804235404148,193.8824644670575,14,84.41187756828313,Cat1,297
106.57502219319369,51.626686540225506,17,5.760322005403651,Cat1,510
89.40479592465923,131.34733290825844,17,33.827883912255196,Cat3,715
110.26534866226712,65.03801284493898,12,19.77877419108454,Cat3,984
101.9415509869608,154.69462513732012,19,53.95751473318226,Cat1,966
119.37289981065778,26.174732143669964,17,20.185530122153068,Cat3,573
85.95893812245295,193.96420901570895,12,19.119260164758956,Cat2,538
93.44675706804463,90.75790827672785,18,5.437052700774039,Cat2,583
92.15783693735685,47.21009266929279,18,4.5449232224307305,Cat1,615
70.72970103735763,14.69934946600253,17,62.06946822011922,Cat2,979
105.92240554129152,33.95158101750815,20,9.931404797999464,Cat2,326
105.22110544359779,103.95478971120353,9,11.633652508318708,Cat1,363
100.10226913284922,67.40063528625726,8,35.65954672233015,Cat3,669
95.30825733249706,165.77667317652188,14,10.343360713049146,Cat1,875
71.69258515899172,86.17750473236119,13,75.94640216796105,Cat2,359
91.58709354469282,49.742854517525984,15,33.478378059312604,Cat1,706
93.14570966946461,123.428997320806,8,22.747110068124417,Cat1,787
83.95445461556761,141.35544337708916,6,53.19377924752708,Cat2,324
96.77428576667981,33.408381580189975,14,1.27196367726921,Cat2,698
108.08101713629077,33.52384325766353,12,7.428590373239671,Cat1,326
137.7237180242106,7.334285386708594,14,15.638911220600683,Cat2,625
103.49155625663678,147.2804030131281,13,6.436211703251321,Cat2,825
105.15100781445528,132.76090552436102,11,34.05518852421798,Cat2,165
98.51108168467665,94.92617514996277,13,62.896942815607325,Cat2,573
61.62457569401917,168.83408979383944,10,13.781215014056508,Cat2,604
99.46972249101566,161.13403059001064,15,10.468797197289517,Cat2,798
101.20460419882053,117.07087287935043,16,81.46039061252203,Cat3,455
149.26484224970574,173.65425610265171,8,14.713032844502722,Cat1,969
96.15278070437755,41.16824200735365,12,16.787010259656686,Cat2,153
106.03094684667225,22.383923879545577,16,10.833110202259483,Cat1,737
99.30576460589513,53.949922303397926,10,60.07352962905361,Cat3,127
76.62643924760935,11.417371217862971,12,21.038597679076474,Cat2,193
122.85645629030041,106.2339056002064,12,35.905460852097235,Cat1,627
115.03866065373549,187.3211384589923,16,41.757143760012255,Cat2,774
115.82063894086093,7.868708133701929,18,10.458023859770801,Cat2,530
81.81225090410521,24.42198280200536,6,14.215532397078235,Cat2,10
128.05588621872198,90.43980565668706,17,47.17458409591003,Cat2,92
71.96297874415438,186.77500350558097,19,11.284664245783148,Cat2,139
111.73714187600541,63.2312209953501,12,39.48910684006838,Cat2,481
143.80911251619958,101.44696173767849,13,70.75219294212636,Cat2,449
80.18927349738624,8.31457181007842,13,24.40170665081402,Cat3,333
88.67404540794456,29.668640192417772,20,33.83380285609821,Cat3,869
101.99302730175282,197.32602459176937,14,40.88137202716837,Cat2,340
89.93048691767602,193.0237392872091,9,46.61464985295744,Cat2,961
68.98673137867735,0.9879961868819231,15,12.565374664613527,Cat3,52
101.37125949612054,190.36235708464778,17,1.3156034148170914,Cat3,707
78.7539257254779,127.82398756310008,18,12.848941053671409,Cat3,466
109.47184861270364,173.58365890400444,12,28.002760391279875,Cat2,718
81.61151531532394,90.94797112677182,18,14.9618567205944,Cat1,799
130.9986881003508,103.11920571585004,6,34.55388853261664,Cat1,475
84.33493415327526,97.76931605138404,24,11.03958073131607,Cat1,401
93.55876967588648,133.37285150922088,14,25.178929692425893,Cat1,439
116.27034434739339,27.93025095126258,11,5.157769419832388,Cat2,878
75.3827136713209,5.9947179745355905,13,34.594382081057866,Cat1,605
104.54919869208258,61.58598831823818,18,19.724715821329177,Cat3,932
126.14285508564856,140.93615254732933,11,5.705924663586442,Cat3,997
67.85033530877544,40.370690424589675,15,8.629643299918035,Cat1,922
103.69267717064608,134.68648666498348,11,34.51861559418495,Cat3,821
105.19765588496847,193.98240922145408,16,16.473534936157034,Cat2,657
115.6364574355462,18.78014315788368,10,6.08465904945104,Cat1,598
75.26098578243835,134.52042364502526,18,85.4874890131352,Cat1,509
73.59086773831447,88.75004386091423,17,31.392621524493535,Cat2,153
110.43883131233795,173.62845087550107,18,78.74239325426296,Cat3,514
105.93969346466372,35.42995788947718,21,13.926322607743092,Cat2,503
105.00985700691753,138.5251904452329,13,16.113703994608365,Cat2,854
106.9289641899395,167.62305792962204,9,57.05858762613939,Cat3,901
86.39950556843019,188.92284389480466,12,18.613608863590102,Cat2,772
104.64507394322007,136.64960565792916,13,30.71337602733252,Cat3,676
105.86144946597362,99.43495280168545,10,7.26458618415879,Cat3,6
85.71297163947264,123.56944804024278,15,14.79756920272284,Cat2,500
137.31549022289514,173.78099689574364,15,3.2940344523464162,Cat3,661
109.47665841823576,114.12194932776593,25,5.766166857982833,Cat2,717
76.17393005594703,6.077411939367372,17,0.023596514097572924,Cat3,118
113.1310721726766,186.18973910139556,18,1.00141790552731,Cat1,485
80.50636659545357,137.90535020631222,10,94.61694932303085,Cat3,601
115.74169207484904,135.30267715544932,18,6.9384654628607265,Cat3,666
123.17191158014808,43.13503047954343,10,27.214869014491573,Cat2,951
83.5863536329658,131.77709404653143,18,45.674258825324245,Cat3,679
119.26752258488644,78.77288113083169,13,19.999411537949914,Cat1,468
108.25561853872996,130.24659540829842,20,4.155630027714172,Cat1,161
116.4412031998898,21.318606061598146,18,32.559534569491525,Cat3,270
137.93585965307895,131.5690609206072,14,22.922986368197776,Cat3,56
95.09223767994258,199.88274515413332,8,32.84939731157836,Cat1,228
84.9252767128502,9.642407772111206,12,36.714373416673304,Cat2,849
82.20971140748954,195.43483684426346,18,92.63575938696196,Cat1,149
83.68379430069123,81.38159214457413,25,21.30728233945584,Cat1,46
98.45796581171791,174.15069006745182,13,10.450126872554447,Cat3,144
106.82303949633288,156.4770968116547,11,26.136118474014392,Cat3,750
105.53381598660039,113.40325219733356,16,1.7723860031553782,Cat1,784
116.54366498072048,147.6898418502653,16,56.922280234263276,Cat2,632
100.26003783755814,175.7031122602696,19,3.1782555642614416,Cat1,340
129.07068154314635,80.8280643302066,14,9.931577340227573,Cat1,413
94.70686333524088,65.40663231264774,12,42.28591692495793,Cat2,732
154.40338333179238,133.51867711271694,22,22.73985374850314,Cat1,520
112.51334695530012,161.56918838825172,15,12.506850550625206,Cat1,344
82.85684887167434,152.45702695532316,17,16.034543761463613,Cat3,387
78.58215003877775,159.5627297717269,10,48.197624297661164,Cat2,473
109.64944830486371,87.1166629625866,16,10.388052238225967,Cat3,275
95.53074429348298,163.5668432350043,15,50.938243014845554,Cat3,353
114.28000988184183,24.04181107412169,15,2.3065675539832067,Cat2,66
109.4647524914709,108.89781959216991,8,37.49200116865117,Cat2,79
98.54342174686255,1.151732099624314,19,47.02257699063367,Cat1,598
83.06412563863191,64.91716598005407,15,5.016751223255466,Cat3,636
69.70305550628271,73.29230697427957,6,14.068176364029593,Cat2,202
91.06970095865958,79.23453832185108,14,4.523056646367658,Cat3,978
117.12797588646944,139.09344133797242,20,30.65581215726353,Cat3,662
104.28187488260409,77.71162025406915,25,19.161651037684894,Cat2,558
75.08522442576023,89.73872452450613,16,25.218604985428083,Cat1,113
103.46361851702363,47.50882617486549,14,5.469046839884319,Cat3,91
107.70634759457674,74.65035832586801,8,5.948368275842364,Cat2,141
82.32285127597734,45.453925452630294,18,1.05957315533316,Cat1,289
103.07450211891056,14.639184753688728,15,9.717690135908006,Cat3,901
101.16417436892,120.68971867627558,12,20.510010130920335,Cat2,730
77.14059404338754,133.64255971100326,17,48.786749356516005,Cat3,589
107.15574720696567,123.8980692019229,16,27.48487343084139,Cat2,411
111.21569052736469,92.69880876011447,15,14.29078128291754,Cat2,377
121.66102486350553,75.95715603584597,22,76.50416434660869,Cat3,384
121.07604104069806,172.66672991436505,17,31.75683976248271,Cat3,846
72.44661264085818,103.81635702724361,13,66.5405716778069,Cat2,152
81.24349920169755,95.8363755259462,18,18.747593405066386,Cat1,835
110.3007053441732,5.1284131612871375,14,7.490636955365858,Cat3,751
110.27571901824417,68.24956552523128,15,1.3568297299632734,Cat2,627
110.30095372612095,76.03912375717141,10,32.37342243755585,Cat2,319
177.05462981309444,79.7645561793801,14,3.232878708772132,Cat1,369
111.41781021386333,116.03447384546645,18,9.016182305939422,Cat1,606
122.71131280361197,106.72050934537569,14,19.007342576604845,Cat1,995
119.08003526986406,121.58101855868892,16,20.776724223771396,Cat3,560
113.02782502611596,152.97665230842566,19,22.943744706181242,Cat2,703
93.69461510719309,162.5971477432187,16,4.545701874894239,Cat2,462
115.17938440986535,143.62461524529888,17,11.940308750019057,Cat2,12
84.54349570924856,191.10473919098695,9,24.00568847100924,Cat1,156
95.26362786519982,3.646516535272326,11,87.51345516321157,Cat2,684
90.29272904341794,39.15559713670922,5,32.514950499413246,Cat3,477
101.63748278772646,1.512574995628424,20,63.970426020755646,Cat1,939
146.29317133347018,129.4949428309206,24,35.90940009520879,Cat1,401
62.65469614816504,179.6061097899974,14,22.39486603460172,Cat1,808
113.72520380749027,48.69645931525986,15,5.330553576943569,Cat1,177
67.74568257620697,185.40690895926133,12,27.466731149192125,Cat3,341
90.56136268421133,12.05347805791217,21,24.412935124092304,Cat2,57
121.77901193934733,186.88720536110287,18,23.06206973242978,Cat3,855
101.28560038190926,70.32453744792689,15,16.823119367334886,Cat2,852
78.44510444141387,20.284165689843302,16,18.80420930088406,Cat3,448
85.69392581480064,97.17435183726512,13,10.178257110554556,Cat1,203
113.59195497869352,51.35531354410159,11,18.31345772322663,Cat1,697
85.39266736565727,56.97458039238457,15,5.502327270037513,Cat3,633
104.3291717916395,61.45799298525731,13,40.89126165054274,Cat3,738
100.91143679807628,160.60517956653268,18,5.138023477180561,Cat2,202
86.96799304788365,107.8322553350509,15,2.219859318359908,Cat3,330
142.8788817865065,62.26153983120073,14,14.32843348999205,Cat3,363
112.67838044636022,122.06675666218368,10,26.84609730344718,Cat2,892
59.49714826684786,143.2301348446387,15,14.39374214408517,Cat2,454
103.72908629538856,54.52480014670675,27,8.100151204386915,Cat2,356
86.76427070463224,82.70982030507031,13,20.420819144796376,Cat3,216
117.04866669592448,24.37721866738951,12,10.654543153683086,Cat2,972
84.14958523134598,36.22986990693606,11,67.52724581663017,Cat1,555
97.70527117066202,136.22357079299655,14,63.98379668814268,Cat1,887
110.09974557960915,36.28766953912539,13,17.447552681795415,Cat1,23
117.31510388340243,105.03267673341203,19,9.93310813521143,Cat3,155
75.99407185888447,141.80925234448654,13,33.40262121777073,Cat1,186
93.30997528318103,21.375384618948768,18,0.9350956478839317,Cat3,249
90.50109377678088,113.4624439257807,16,16.097928116719544,Cat3,749
86.93341534852576,51.312556740272754,8,10.24900719279377,Cat1,805
135.30908480562192,192.58537504751595,17,63.311243604112335,Cat2,134
108.09963421921911,96.70912934398494,18,0.3018911320035021,Cat3,321
74.78232091329909,161.19850995503162,24,20.119565545579967,Cat1,390
118.35723894109552,110.04530843125235,12,33.74072863354918,Cat3,434
142.44312394025266,8.682506570963833,12,16.590582653987973,Cat2,22
120.64930521102293,126.63027511880446,18,2.2317945216317177,Cat2,873
69.61260068091974,190.28066844133141,15,89.8041565002314,Cat1,600
90.31531854267497,120.32236402926624,19,18.245820175621237,Cat3,665
125.33822298373245,163.83777188535805,18,23.81001310482042,Cat3,125
85.84661068762438,176.84129266968156,22,6.749648835198983,Cat3,79
108.87638856292457,45.615954389786495,12,16.516907074711796,Cat3,858
115.49268106858673,42.40896798164533,11,14.015697772154038,Cat1,968
81.46139056843833,122.19619777019834,18,1.9462236141970568,Cat2,51
98.809492878764,82.20569396134094,23,2.8057221570222035,Cat1,728
35.17465319861854,167.97226057334407,14,45.422704536788125,Cat3,176
79.51224717331421,180.00462467960224,14,6.854999219199698,Cat3,870
94.9486369721368,70.68427586054362,19,5.421529156484558,Cat2,253
75.04433636070301,47.374111794896415,14,17.575466151208733,Cat3,966
132.64822607863272,156.10510304877238,17,36.606087443692,Cat1,246
71.39717244078734,54.96120710962722,7,1.5987078790244111,Cat1,739
91.19911026606033,164.5228637027357,11,21.498227807853336,Cat2,106
102.61481154572182,84.74765072975256,16,3.173413743249467,Cat1,193
128.82546578132232,133.5099798582941,10,0.928559181743784,Cat1,316
71.2827569764112,19.107062766933637,17,1.3546461119239905,Cat1,302
123.26327504309918,124.7718649353146,12,44.918914582045296,Cat1,548
100.20466122039174,90.35353574744582,16,3.1383006440343357,Cat3,954
80.36982697904098,117.32169263509482,21,1.1550611957536143,Cat1,716
109.24206948526542,33.602841548972684,17,14.401882704913252,Cat2,934
103.9811939114694,147.37474898883642,15,46.446435652066484,Cat2,779
87.9956624568241,172.5594155086457,13,7.609124080399522,Cat1,268
101.39604169980038,43.34796001815513,16,13.692108309030509,Cat2,170
92.2937280627648,19.142911104032343,18,1.018532563246222,Cat1,551
102.27034690502497,4.727717209267279,8,14.904074346878463,Cat2,455
113.24261349042094,128.3943000886532,12,21.54583786217606,Cat2,651
131.72033632290703,121.41880721775615,17,21.152043140016236,Cat1,292
75.24369002346302,109.33948254281401,7,10.10265175700292,Cat1,564
142.66066749312535,46.389419223195084,23,9.477877743388548,Cat3,799
60.958244009549965,78.18119918110294,17,2.8186826887199348,Cat1,801
96.96429809928833,118.8952670372346,11,11.424157470232258,Cat1,141
111.76634412969153,99.35337177183388,18,2.6199798549539683,Cat3,146
105.61983735470065,197.55710404297747,12,36.37460461098424,Cat1,425
87.54600960358812,27.287950511346626,8,84.73737635548979,Cat1,314
95.83755499285449,139.02891080951875,9,87.7260717800476,Cat3,184
90.13998130682334,80.86375362085843,18,50.075182532970686,Cat1,664
88.21270486111577,85.63992298512295,14,22.956826718882077,Cat1,713
116.99204194042049,143.51955313163523,14,30.171565833552428,Cat3,128
107.14030971930094,138.48723026487392,11,8.394015340937516,Cat3,287
86.14180809478691,198.25119874043767,12,24.908416521343185,Cat2,823
117.99199750866501,25.678857890825046,16,15.204050723807516,Cat1,253
106.14599041753219,20.821929876833266,12,16.44533779389448,Cat2,778
116.2572423767792,144.86776342574822,16,35.44736686434333,Cat2,700
112.59257683847224,115.67738340128182,17,8.27930013827915,Cat3,386
83.42009978155855,54.83213331196117,12,9.569592612224973,Cat1,230
88.79637919606061,15.883873797797321,17,64.63756041567532,Cat1,271
114.94587210246523,17.131649919286108,13,1.4466685386456668,Cat3,771
112.2074053086693,178.83817493282365,16,16.62051962059926,Cat2,811
99.58196812071704,38.37346494374858,23,60.989003177464255,Cat3,415
102.34654766617564,64.67431242310415,11,23.5634940647275,Cat1,198
125.5532979157685,45.3312804453976,17,19.76387805989919,Cat3,323
88.1685722232834,70.99926116638746,14,7.183525906259446,Cat1,56
110.94194762340075,13.884768549218673,16,10.512266551964839,Cat2,831
95.95614695132213,103.81195818165408,14,47.771754813836345,Cat1,203
95.6463759354556,13.52251271844298,11,20.480128894136083,Cat2,783
121.9755370397438,160.07130156447232,29,18.076874250196582,Cat2,621
116.5083269797606,46.7424163820866,9,2.62234099264608,Cat1,628
116.27019272001277,108.00238292090212,21,0.40394991557354404,Cat1,604
126.10957614308658,176.01581751229165,12,82.88823989451987,Cat2,138
100.42007683265518,130.17547380943884,18,11.829663926231703,Cat3,422
113.63905942589928,106.59155731026706,16,23.108895567769732,Cat1,815
93.79466486813088,64.86675062307512,17,2.0767988457461115,Cat2,57
106.48332704976885,66.60038261163959,18,28.730352322361398,Cat2,562
97.39713891264631,133.89739103963802,18,67.4154111724206,Cat3,71
101.93991929985437,198.8278722442335,12,21.430815939797903,Cat1,911
111.90314050873828,132.36783796987572,12,3.3701714957607676,Cat2,914
83.63558633533054,111.55668347400498,7,21.790196651375116,Cat3,594
141.8477455137092,146.13010204784922,18,36.3479770564289,Cat2,372
79.87965237000596,93.04112245674364,17,13.039436140672011,Cat1,617
75.71622774424536,12.028468520157043,22,52.97280872442658,Cat3,600
123.16221747000135,112.45936317558196,11,26.151654910702295,Cat2,514
115.83325387925872,191.52505690107603,18,57.37755854073458,Cat3,872
112.4823963410431,35.06058847153193,15,24.42128346850825,Cat1,84
112.5669101852856,138.00097816413316,16,3.5185897960230834,Cat3,994
99.7550645430617,40.18673773181129,12,9.265424641862365,Cat1,43
82.05491257028336,107.16553689461625,21,5.6347439365755525,Cat2,666
101.51609116387452,19.335289929343922,19,59.874774231482554,Cat1,839
86.45676576975777,90.07418725163703,16,35.71961733933619,Cat2,934
119.50239466835502,151.23266577904923,17,28.206051333983694,Cat2,606
97.05885236995722,69.51430484779641,14,8.951408856584317,Cat1,810
83.49005606414977,132.9823448974436,22,5.084894830797821,Cat2,133
93.57228316694014,159.08999215794583,19,35.310937148730495,Cat3,395
108.25862908551248,185.43556389589054,14,16.068859716833675,Cat2,65
88.7255089439205,46.928416371090705,13,6.397788647583355,Cat1,290
83.55559208867137,79.86318316186163,7,23.968344359710926,Cat3,376
104.87374422983825,30.483202666083486,22,1.0292454411981824,Cat3,769
104.89933142217446,198.49670043167504,18,9.869445063585145,Cat2,467
89.8611364925774,185.40019358485907,17,15.803983010587421,Cat2,898
90.57923388763355,107.99142605611192,10,4.0029962430276695,Cat1,213
104.64099874715272,168.40665887528425,8,104.42328868076336,Cat3,148
71.03831317005351,104.19159545440844,19,5.864510232398561,Cat1,573
71.8507245124689,124.71713760055194,9,3.491701158332135,Cat2,471
85.63111557495128,17.824886423203324,13,5.689298362595457,Cat3,149
95.73105696576306,151.05408409936157,15,36.640056229957295,Cat1,88
106.2181513119601,25.542696727046966,13,13.856625812991005,Cat1,324
129.50712433899105,165.21352605050566,13,20.834147216688187,Cat1,895
117.15319246404039,156.40561753407718,24,0.5308247475824319,Cat1,396
96.80122940073146,141.74893954859527,13,0.8759508420483512,Cat1,790
99.61967584194622,7.232076104952423,9,14.75689374484851,Cat3,404
79.94941270724382,60.62567118906572,16,42.40967453888948,Cat1,82
99.6297372801522,52.62251398216857,17,54.12256292891392,Cat3,641
94.22682722159723,72.02728149430382,14,2.267451409273832,Cat1,286
106.45437120676179,17.52854935276771,10,19.32441580482626,Cat2,382
83.45538112895355,187.39156460621257,11,61.1122680909886,Cat2,865
110.38693028482345,110.76044814247525,12,12.274461962576208,Cat1,792
130.65477826005156,61.10486213160471,10,44.23515412254394,Cat2,270
97.82479703086285,79.39630341485669,18,3.587974845546407,Cat3,292
108.03423444197882,89.44050810096714,15,68.48638931428185,Cat1,453
113.80287983422225,120.11886667212346,8,34.80009749209807,Cat3,715
91.97559056228327,103.13588553929955,11,70.89754079107001,Cat1,24
104.48184963620834,183.87839464288348,12,28.22296554796491,Cat2,956
100.2518480156359,99.39269658116605,9,11.29049851788276,Cat3,863
101.95352197097664,198.43160296466255,15,69.58868273029697,Cat2,311
84.53980432289067,170.28499154901914,12,8.05914225719871,Cat2,461
100.49020348517885,41.70210287146716,14,10.09313513403806,Cat1,208
109.95996582490899,186.11904292878324,16,30.166779207754175,Cat3,792
129.02287215590084,23.273279577095217,14,36.23791567191892,Cat2,717
119.18541652170414,163.4899416982383,15,66.26936205014512,Cat1,664
143.06364915023113,76.12465869531601,17,5.729116328540177,Cat1,438
84.65304874223901,175.5948640890139,15,39.986946374768266,Cat1,538
117.44641273441357,173.61133802149007,20,33.537428085086454,Cat2,706
103.66684011476704,161.18508002352422,15,1.6480083851789191,Cat1,336
143.79605866435344,158.0060872614123,16,12.24386060850712,Cat3,422
83.83403429289697,60.93582781960816,13,8.308809370066216,Cat3,750
83.20556315638447,16.183856610250437,17,9.077762492764641,Cat2,321
88.01214709111956,80.5960357530323,14,101.78555186696596,Cat3,497
57.52208551380386,34.70490299730174,11,25.734904995995024,Cat1,587
89.48489956638478,138.99021778049234,14,31.617512257631926,Cat2,947
84.81734676892604,69.21994530755711,19,93.8943318056866,Cat1,163
103.00787572952416,195.12204017198297,15,11.838317525821852,Cat2,811
106.83511951554318,128.1944154690664,16,40.46703359715511,Cat2,541
137.52341678431773,164.49611272687218,12,14.252493469477804,Cat1,165
119.008476763721,26.504934548369686,18,50.916002677085196,Cat3,849
88.46192688675194,172.40289645452452,20,4.9813285012307436,Cat3,698
82.03170657303284,184.55143810267887,13,73.76236604895969,Cat2,566
109.83838343013011,97.41238376378718,14,6.172196627087778,Cat1,295
73.59533585958715,121.25058755019549,15,9.871309582291719,Cat1,42
136.62917531708706,152.96196018059908,14,35.2843802225398,Cat2,924
123.58880241442574,34.96772545208251,21,12.511782942475925,Cat3,285
90.6164869579059,100.51321529268849,14,23.425820276788873,Cat1,939
65.73730941818245,79.73260555446262,26,14.700474845334046,Cat3,387
127.07744748330825,29.27479843244982,17,33.905764692932195,Cat3,138
97.70920309494764,73.50688445830629,13,6.479997610475132,Cat2,187
124.75632623946923,13.634461877098714,16,1.505907716473263,Cat2,910
68.11144682411266,5.162381389897397,11,8.91435220680184,Cat3,716
88.01249954092454,27.03325783096455,13,16.076026345678905,Cat1,431
100.10487399436366,192.62302231783477,13,4.598673491112254,Cat1,554
100.93961187529484,109.90590717900339,18,10.954768298983895,Cat2,862
90.99869057041512,193.164432230644,17,12.769933033061404,Cat3,416
112.45699864694997,86.4995756660264,11,1.4776152884096727,Cat1,800
78.6475914123481,62.363226617051915,15,21.885153373889047,Cat1,426
97.15241029957413,101.22837256804883,15,53.928251625973125,Cat2,416
102.40591263423798,87.90233772658202,18,4.114288011228406,Cat3,26
110.28877668117498,21.132936852348784,18,22.770643144107055,Cat1,371
114.2322975617778,128.16526293804125,19,27.321163930549304,Cat2,385
77.50715816324262,43.20763650191992,10,13.589518253398364,Cat1,56
69.31771658528756,123.91759097956592,16,30.19095345023578,Cat1,253
125.55353643797018,130.04021847963068,11,13.221835390541292,Cat1,634
106.64628023959183,30.40497062572962,21,17.56162582960155,Cat2,106
85.03026926886892,12.269925422133632,16,0.18450528603367536,Cat3,130
131.02303951045047,156.15231721368795,21,29.41867970757528,Cat2,849
102.31349268585717,91.96008475386404,16,27.06916338004507,Cat3,670
123.58594368127653,11.632759101095157,15,0.9789406890654341,Cat1,376
101.35036962820217,198.97326343395343,12,11.481542567752532,Cat3,743
141.21495849763974,11.556112199273327,13,96.61875550176308,Cat1,967
